ts_utc,team,threshold,wins_now,losses_now,model_p,ask,bid,sims,games_priced
2026-08-14T10:05,LAA,55,48,74,1.0,0.99,0.94,4000,605
2026-08-14T10:05,LAA,60,48,74,0.9842,0.95,0.75,4000,605
2026-08-14T10:05,LAA,65,48,74,0.659,0.46,0.3,4000,605
2026-08-14T10:05,LAA,70,48,74,0.121,0.15,0.01,4000,605
2026-08-14T10:05,LAA,75,48,74,0.0037,0.12,0.0,4000,605
2026-08-14T10:05,LAA,80,48,74,0.0,0.24,0.0,4000,605
2026-08-14T10:05,LAA,85,48,74,0.0,0.03,0.0,4000,605
2026-08-14T10:05,BAL,65,58,63,1.0,1.0,0.76,4000,605
2026-08-14T10:05,BAL,70,58,63,0.9922,0.99,0.76,4000,605
2026-08-14T10:05,BAL,75,58,63,0.8173,0.98,0.77,4000,605
2026-08-14T10:05,BAL,80,58,63,0.2682,0.46,0.34,4000,605
2026-08-14T10:05,BAL,85,58,63,0.0152,0.22,0.01,4000,605
2026-08-14T10:05,BAL,90,58,63,0.0003,0.21,0.0,4000,605
2026-08-14T10:05,BAL,95,58,63,0.0,0.05,0.0,4000,605
2026-08-14T10:05,COL,50,48,73,1.0,1.0,0.96,4000,605
2026-08-14T10:05,COL,55,48,73,1.0,0.99,0.95,4000,605
2026-08-14T10:05,COL,60,48,73,0.9758,0.98,0.78,4000,605
2026-08-14T10:05,COL,65,48,73,0.6392,0.4,0.33,4000,605
2026-08-14T10:05,HOU,65,62,60,1.0,1.0,0.61,4000,605
2026-08-14T10:05,HOU,70,62,60,1.0,0.99,0.76,4000,605
2026-08-14T10:05,HOU,75,62,60,0.9965,0.99,0.01,4000,605
2026-08-14T10:05,HOU,80,62,60,0.8625,0.83,0.7,4000,605
2026-08-14T10:05,HOU,85,62,60,0.299,0.32,0.2,4000,605
2026-08-14T10:05,HOU,90,62,60,0.021,0.24,0.0,4000,605
2026-08-14T10:05,HOU,95,62,60,0.0,0.22,0.0,4000,605
2026-08-14T10:05,KC,65,49,73,0.851,0.89,0.01,4000,605
2026-08-14T10:05,KC,70,49,73,0.2802,0.39,0.02,4000,605
2026-08-14T10:05,KC,75,49,73,0.0152,0.02,0.01,4000,605
2026-08-14T10:05,KC,80,49,73,0.0,0.02,0.01,4000,605
2026-08-14T10:05,KC,85,49,73,0.0,0.02,0.0,4000,605
2026-08-14T10:05,KC,90,49,73,0.0,0.03,0.0,4000,605
2026-08-14T10:05,KC,95,49,73,0.0,0.01,0.0,4000,605
2026-08-14T10:05,ATH,65,47,74,0.6755,0.45,0.33,4000,605
2026-08-14T10:05,ATH,70,47,74,0.1393,0.09,0.01,4000,605
2026-08-14T10:05,ATH,75,47,74,0.003,0.23,0.0,4000,605
2026-08-14T10:05,ATH,80,47,74,0.0,0.19,0.0,4000,605
2026-08-14T10:05,ATH,85,47,74,0.0,0.14,0.0,4000,605
2026-08-14T10:05,ATH,90,47,74,0.0,0.01,0.0,4000,605
2026-08-14T10:05,ATH,95,47,74,0.0,0.02,0.0,4000,605
2026-08-14T10:05,PIT,60,59,64,1.0,1.0,0.61,4000,605
2026-08-14T10:05,PIT,65,59,64,1.0,1.0,0.68,4000,605
2026-08-14T10:05,PIT,70,59,64,0.9998,1.0,0.93,4000,605
2026-08-14T10:05,PIT,75,59,64,0.9387,0.9,0.8,4000,605
2026-08-14T10:05,PIT,80,59,64,0.475,0.74,0.34,4000,605
2026-08-14T10:05,PIT,85,59,64,0.0467,0.29,0.01,4000,605
2026-08-14T10:05,SD,75,65,57,1.0,0.99,0.92,4000,605
2026-08-14T10:05,SD,80,65,57,0.96,0.98,0.55,4000,605
2026-08-14T10:05,SD,85,65,57,0.57,0.65,0.06,4000,605
2026-08-14T10:05,SD,90,65,57,0.0877,0.29,0.03,4000,605
2026-08-14T10:05,SD,95,65,57,0.001,0.03,0.0,4000,605
2026-08-14T10:05,SD,100,65,57,0.0,0.09,0.0,4000,605
2026-08-14T10:05,SD,105,65,57,0.0,0.08,0.0,4000,605
2026-08-14T10:05,SEA,75,57,65,0.849,0.98,0.69,4000,605
2026-08-14T10:05,SEA,80,57,65,0.3005,0.43,0.38,4000,605
2026-08-14T10:05,SEA,85,57,65,0.0143,0.15,0.01,4000,605
2026-08-14T10:05,SEA,90,57,65,0.0,0.09,0.0,4000,605
2026-08-14T10:05,SEA,95,57,65,0.0,0.01,0.0,4000,605
2026-08-14T10:05,SEA,100,57,65,0.0,0.03,0.0,4000,605
2026-08-14T10:05,SEA,105,57,65,0.0,0.24,0.0,4000,605
2026-08-14T10:05,SF,65,50,71,0.9377,0.89,0.6,4000,605
2026-08-14T10:05,SF,70,50,71,0.4775,0.56,0.16,4000,605
2026-08-14T10:05,SF,75,50,71,0.051,0.85,0.01,4000,605
2026-08-14T10:05,SF,80,50,71,0.0008,0.02,0.01,4000,605
2026-08-14T10:05,SF,85,50,71,0.0,0.22,0.01,4000,605
2026-08-14T10:05,SF,90,50,71,0.0,0.07,0.0,4000,605
2026-08-14T10:05,SF,95,50,71,0.0,0.01,0.0,4000,605
2026-08-14T10:05,STL,60,61,60,1.0,1.0,0.8,4000,605
2026-08-14T10:05,STL,65,61,60,1.0,1.0,0.98,4000,605
2026-08-14T10:05,STL,70,61,60,1.0,1.0,0.94,4000,605
2026-08-14T10:05,STL,75,61,60,0.985,0.98,0.82,4000,605
2026-08-14T10:05,STL,80,61,60,0.72,0.8,0.49,4000,605
2026-08-14T10:05,STL,85,61,60,0.1565,0.24,0.04,4000,605
2026-08-14T10:05,TEX,65,60,62,1.0,1.0,0.61,4000,605
2026-08-14T10:05,TEX,70,60,62,1.0,1.0,0.61,4000,605
2026-08-14T10:05,TEX,75,60,62,0.9593,0.98,0.01,4000,605
2026-08-14T10:05,TEX,80,60,62,0.5715,0.76,0.6,4000,605
2026-08-14T10:05,TEX,85,60,62,0.0765,0.26,0.08,4000,605
2026-08-14T10:05,TEX,90,60,62,0.0018,0.04,0.0,4000,605
2026-08-14T10:05,TEX,95,60,62,0.0,0.22,0.01,4000,605
2026-08-14T10:05,TOR,75,59,64,0.942,0.95,0.79,4000,605
2026-08-14T10:05,TOR,80,59,64,0.4863,0.44,0.34,4000,605
2026-08-14T10:05,TOR,85,59,64,0.0473,0.35,0.01,4000,605
2026-08-14T10:05,TOR,90,59,64,0.0008,0.14,0.01,4000,605
2026-08-14T10:05,TOR,95,59,64,0.0,0.04,0.0,4000,605
2026-08-14T10:05,TOR,100,59,64,0.0,0.01,0.0,4000,605
2026-08-14T10:05,TOR,105,59,64,0.0,0.01,0.0,4000,605
2026-08-14T10:05,MIN,60,60,63,1.0,1.0,0.76,4000,605
2026-08-14T10:05,MIN,65,60,63,1.0,1.0,0.82,4000,605
2026-08-14T10:05,MIN,70,60,63,1.0,0.99,0.76,4000,605
2026-08-14T10:05,MIN,75,60,63,0.9593,0.98,0.82,4000,605
2026-08-14T10:05,MIN,80,60,63,0.5693,0.55,0.38,4000,605
2026-08-14T10:05,MIN,85,60,63,0.0775,0.29,0.01,4000,605
2026-08-14T10:05,NYY,75,68,53,1.0,1.0,0.97,4000,605
2026-08-14T10:05,NYY,80,68,53,0.9998,1.0,0.95,4000,605
2026-08-14T10:05,NYY,85,68,53,0.9583,1.0,0.71,4000,605
2026-08-14T10:05,NYY,90,68,53,0.5895,0.78,0.65,4000,605
2026-08-14T10:05,NYY,95,68,53,0.085,0.23,0.01,4000,605
2026-08-14T10:05,NYY,100,68,53,0.0013,0.02,0.0,4000,605
2026-08-14T10:05,NYY,105,68,53,0.0,0.01,0.0,4000,605
2026-08-14T10:05,MIL,75,75,47,1.0,1.0,0.99,4000,605
2026-08-14T10:05,MIL,80,75,47,1.0,1.0,0.98,4000,605
2026-08-14T10:05,MIL,85,75,47,1.0,0.99,0.95,4000,605
2026-08-14T10:05,MIL,90,75,47,0.9905,0.96,0.86,4000,605
2026-08-14T10:05,MIL,95,75,47,0.7642,0.77,0.7,4000,605
2026-08-14T10:05,MIL,100,75,47,0.2015,0.26,0.23,4000,605
2026-08-14T10:05,MIL,105,75,47,0.006,0.09,0.01,4000,605
2026-08-14T12:19,AZ,65,64,58,1.0,1.0,0.61,10000,605
2026-08-14T12:19,AZ,70,64,58,1.0,1.0,0.76,10000,605
2026-08-14T12:19,AZ,75,64,58,0.9997,0.99,0.92,10000,605
2026-08-14T12:19,AZ,80,64,58,0.9523,0.99,0.86,10000,605
2026-08-14T12:19,AZ,85,64,58,0.534,0.61,0.47,10000,605
2026-08-14T12:19,AZ,90,64,58,0.0656,0.98,0.0,10000,605
2026-08-14T12:19,AZ,95,64,58,0.0005,0.29,0.0,10000,605
2026-08-14T12:19,BOS,75,65,56,0.9999,1.0,0.98,10000,605
2026-08-14T12:19,BOS,80,65,56,0.9862,0.99,0.89,10000,605
2026-08-14T12:19,BOS,85,65,56,0.7415,0.87,0.74,10000,605
2026-08-14T12:19,BOS,90,65,56,0.1757,0.36,0.31,10000,605
2026-08-14T12:19,BOS,95,65,56,0.0051,0.39,0.02,10000,605
2026-08-14T12:19,BOS,100,65,56,0.0,0.05,0.0,10000,605
2026-08-14T12:19,BOS,105,65,56,0.0,0.2,0.0,10000,605
2026-08-14T12:19,CHC,75,71,51,1.0,1.0,0.93,10000,605
2026-08-14T12:19,CHC,80,71,51,1.0,1.0,0.95,10000,605
2026-08-14T12:19,CHC,85,71,51,0.9835,1.0,0.96,10000,605
2026-08-14T12:19,CHC,90,71,51,0.724,0.95,0.78,10000,605
2026-08-14T12:19,CHC,95,71,51,0.1645,0.43,0.31,10000,605
2026-08-14T12:19,CHC,100,71,51,0.0036,0.77,0.0,10000,605
2026-08-14T12:19,CHC,105,71,51,0.0,0.22,0.0,10000,605
2026-08-14T12:19,CLE,65,59,63,1.0,1.0,0.61,10000,605
2026-08-14T12:19,CLE,70,59,63,0.9988,1.0,0.61,10000,605
2026-08-14T12:19,CLE,75,59,63,0.9323,0.96,0.01,10000,605
2026-08-14T12:19,CLE,80,59,63,0.4706,0.56,0.27,10000,605
2026-08-14T12:19,CLE,85,59,63,0.0471,0.25,0.01,10000,605
2026-08-14T12:19,CLE,90,59,63,0.0003,0.1,0.01,10000,605
2026-08-14T12:19,CLE,95,59,63,0.0,0.09,0.0,10000,605
2026-08-14T12:19,COL,50,48,73,1.0,1.0,0.96,10000,605
2026-08-14T12:19,COL,55,48,73,0.9999,0.99,0.95,10000,605
2026-08-14T12:19,COL,60,48,73,0.9766,0.98,0.78,10000,605
2026-08-14T12:19,COL,65,48,73,0.6342,0.4,0.33,10000,605
2026-08-14T12:19,DET,75,60,61,0.9773,0.95,0.76,10000,605
2026-08-14T12:19,DET,80,60,61,0.6608,0.86,0.69,10000,605
2026-08-14T12:19,DET,85,60,61,0.1214,0.25,0.22,10000,605
2026-08-14T12:19,DET,90,60,61,0.002,0.1,0.0,10000,605
2026-08-14T12:19,DET,95,60,61,0.0,0.04,0.0,10000,605
2026-08-14T12:19,DET,100,60,61,0.0,0.05,0.0,10000,605
2026-08-14T12:19,DET,105,60,61,0.0,0.03,0.0,10000,605
2026-08-14T12:19,HOU,65,62,60,1.0,1.0,0.61,10000,605
2026-08-14T12:19,HOU,70,62,60,1.0,0.99,0.76,10000,605
2026-08-14T12:19,HOU,75,62,60,0.9972,0.99,0.01,10000,605
2026-08-14T12:19,HOU,80,62,60,0.8666,0.83,0.7,10000,605
2026-08-14T12:19,HOU,85,62,60,0.3263,0.32,0.2,10000,605
2026-08-14T12:19,HOU,90,62,60,0.0201,0.24,0.0,10000,605
2026-08-14T12:19,HOU,95,62,60,0.0,0.22,0.0,10000,605
2026-08-14T12:19,KC,65,49,73,0.8454,0.89,0.01,10000,605
2026-08-14T12:19,KC,70,49,73,0.2855,0.39,0.02,10000,605
2026-08-14T12:19,KC,75,49,73,0.0144,0.02,0.01,10000,605
2026-08-14T12:19,KC,80,49,73,0.0,0.02,0.01,10000,605
2026-08-14T12:19,KC,85,49,73,0.0,0.02,0.0,10000,605
2026-08-14T12:19,KC,90,49,73,0.0,0.03,0.0,10000,605
2026-08-14T12:19,KC,95,49,73,0.0,0.01,0.0,10000,605
2026-08-14T12:19,LAD,85,73,49,0.9997,1.0,0.98,10000,605
2026-08-14T12:19,LAD,90,73,49,0.9608,0.99,0.94,10000,605
2026-08-14T12:19,LAD,95,73,49,0.5705,0.96,0.66,10000,605
2026-08-14T12:19,LAD,100,73,49,0.0775,0.53,0.51,10000,605
2026-08-14T12:19,LAD,105,73,49,0.0008,0.2,0.0,10000,605
2026-08-14T12:19,LAD,110,73,49,0.0,0.1,0.01,10000,605
2026-08-14T12:19,LAD,115,73,49,0.0,0.01,0.0,10000,605
2026-08-14T12:19,WSH,60,60,63,1.0,1.0,0.95,10000,605
2026-08-14T12:19,WSH,65,60,63,1.0,1.0,0.96,10000,605
2026-08-14T12:19,WSH,70,60,63,0.999,0.98,0.85,10000,605
2026-08-14T12:19,WSH,75,60,63,0.9278,0.81,0.73,10000,605
2026-08-14T12:19,WSH,80,60,63,0.4325,0.39,0.22,10000,605
2026-08-14T12:19,WSH,85,60,63,0.0368,0.11,0.01,10000,605
2026-08-14T12:19,NYM,75,53,69,0.3125,0.34,0.3,10000,605
2026-08-14T12:19,NYM,80,53,69,0.0188,0.09,0.05,10000,605
2026-08-14T12:19,NYM,85,53,69,0.0,0.04,0.01,10000,605
2026-08-14T12:19,NYM,90,53,69,0.0,0.02,0.0,10000,605
2026-08-14T12:19,NYM,95,53,69,0.0,0.02,0.0,10000,605
2026-08-14T12:19,NYM,100,53,69,0.0,0.02,0.0,10000,605
2026-08-14T12:19,NYM,105,53,69,0.0,0.02,0.0,10000,605
2026-08-14T12:19,PIT,60,59,64,1.0,1.0,0.61,10000,605
2026-08-14T12:19,PIT,65,59,64,1.0,1.0,0.68,10000,605
2026-08-14T12:19,PIT,70,59,64,0.9993,1.0,0.93,10000,605
2026-08-14T12:19,PIT,75,59,64,0.9437,0.9,0.8,10000,605
2026-08-14T12:19,PIT,80,59,64,0.4832,0.74,0.34,10000,605
2026-08-14T12:19,PIT,85,59,64,0.046,0.29,0.01,10000,605
2026-08-14T12:19,SEA,75,57,65,0.8194,0.98,0.69,10000,605
2026-08-14T12:19,SEA,80,57,65,0.2471,0.43,0.38,10000,605
2026-08-14T12:19,SEA,85,57,65,0.0119,0.15,0.01,10000,605
2026-08-14T12:19,SEA,90,57,65,0.0,0.09,0.0,10000,605
2026-08-14T12:19,SEA,95,57,65,0.0,0.01,0.0,10000,605
2026-08-14T12:19,SEA,100,57,65,0.0,0.03,0.0,10000,605
2026-08-14T12:19,SEA,105,57,65,0.0,0.24,0.0,10000,605
2026-08-14T12:19,SF,65,50,71,0.9396,0.89,0.6,10000,605
2026-08-14T12:19,SF,70,50,71,0.4983,0.56,0.16,10000,605
2026-08-14T12:19,SF,75,50,71,0.0579,0.84,0.01,10000,605
2026-08-14T12:19,SF,80,50,71,0.0007,0.02,0.01,10000,605
2026-08-14T12:19,SF,85,50,71,0.0,0.22,0.01,10000,605
2026-08-14T12:19,SF,90,50,71,0.0,0.07,0.0,10000,605
2026-08-14T12:19,SF,95,50,71,0.0,0.01,0.0,10000,605
2026-08-14T12:19,STL,60,61,60,1.0,1.0,0.8,10000,605
2026-08-14T12:19,STL,65,61,60,1.0,1.0,0.98,10000,605
2026-08-14T12:19,STL,70,61,60,0.9999,1.0,0.94,10000,605
2026-08-14T12:19,STL,75,61,60,0.9823,0.98,0.82,10000,605
2026-08-14T12:19,STL,80,61,60,0.7095,0.8,0.49,10000,605
2026-08-14T12:19,STL,85,61,60,0.1578,0.24,0.04,10000,605
2026-08-14T12:19,TEX,65,60,62,1.0,1.0,0.61,10000,605
2026-08-14T12:19,TEX,70,60,62,0.9996,1.0,0.61,10000,605
2026-08-14T12:19,TEX,75,60,62,0.9608,0.98,0.01,10000,605
2026-08-14T12:19,TEX,80,60,62,0.5787,0.76,0.6,10000,605
2026-08-14T12:19,TEX,85,60,62,0.0842,0.26,0.08,10000,605
2026-08-14T12:19,TEX,90,60,62,0.0011,0.04,0.0,10000,605
2026-08-14T12:19,TEX,95,60,62,0.0,0.22,0.01,10000,605
2026-08-14T12:19,TOR,75,59,64,0.9479,0.95,0.79,10000,605
2026-08-14T12:19,TOR,80,59,64,0.4922,0.44,0.34,10000,605
2026-08-14T12:19,TOR,85,59,64,0.0493,0.35,0.01,10000,605
2026-08-14T12:19,TOR,90,59,64,0.0003,0.14,0.01,10000,605
2026-08-14T12:19,TOR,95,59,64,0.0,0.04,0.0,10000,605
2026-08-14T12:19,TOR,100,59,64,0.0,0.01,0.0,10000,605
2026-08-14T12:19,TOR,105,59,64,0.0,0.01,0.0,10000,605
2026-08-14T12:19,MIN,60,60,63,1.0,1.0,0.76,10000,605
2026-08-14T12:19,MIN,65,60,63,1.0,1.0,0.82,10000,605
2026-08-14T12:19,MIN,70,60,63,0.9998,0.99,0.76,10000,605
2026-08-14T12:19,MIN,75,60,63,0.9585,0.98,0.82,10000,605
2026-08-14T12:19,MIN,80,60,63,0.5529,0.55,0.38,10000,605
2026-08-14T12:19,MIN,85,60,63,0.0694,0.29,0.01,10000,605
2026-08-14T12:19,PHI,75,65,58,0.9997,0.99,0.81,10000,605
2026-08-14T12:19,PHI,80,65,58,0.9591,0.99,0.01,10000,605
2026-08-14T12:19,PHI,85,65,58,0.5529,0.69,0.57,10000,605
2026-08-14T12:19,PHI,90,65,58,0.0716,0.19,0.06,10000,605
2026-08-14T12:19,PHI,95,65,58,0.0008,0.19,0.01,10000,605
2026-08-14T12:19,PHI,100,65,58,0.0,0.09,0.01,10000,605
2026-08-14T12:19,PHI,105,65,58,0.0,0.29,0.0,10000,605
2026-08-14T12:19,ATL,75,73,48,1.0,1.0,0.99,10000,605
2026-08-14T12:19,ATL,80,73,48,1.0,1.0,0.96,10000,605
2026-08-14T12:19,ATL,85,73,48,0.9988,0.99,0.76,10000,605
2026-08-14T12:19,ATL,90,73,48,0.9061,0.99,0.72,10000,605
2026-08-14T12:19,ATL,95,73,48,0.4115,0.57,0.47,10000,605
2026-08-14T12:19,ATL,100,73,48,0.0345,0.28,0.08,10000,605
2026-08-14T12:19,ATL,105,73,48,0.0003,0.07,0.03,10000,605
2026-08-14T12:19,MIA,65,62,60,1.0,1.0,0.61,10000,605
2026-08-14T12:19,MIA,70,62,60,1.0,0.99,0.02,10000,605
2026-08-14T12:19,MIA,75,62,60,0.9869,0.98,0.86,10000,605
2026-08-14T12:19,MIA,80,62,60,0.7205,0.68,0.57,10000,605
2026-08-14T12:19,MIA,85,62,60,0.1654,0.31,0.03,10000,605
2026-08-14T12:19,MIA,90,62,60,0.0054,0.26,0.0,10000,605
2026-08-14T12:19,MIA,95,62,60,0.0,0.24,0.0,10000,605
2026-08-14T12:19,NYY,75,68,53,1.0,1.0,0.97,10000,605
2026-08-14T12:19,NYY,80,68,53,0.9997,1.0,0.95,10000,605
2026-08-14T12:19,NYY,85,68,53,0.9681,1.0,0.71,10000,605
2026-08-14T12:19,NYY,90,68,53,0.5882,0.78,0.65,10000,605
2026-08-14T12:19,NYY,95,68,53,0.0928,0.23,0.01,10000,605
2026-08-14T12:19,NYY,100,68,53,0.0016,0.02,0.0,10000,605
2026-08-14T12:19,NYY,105,68,53,0.0,0.01,0.0,10000,605
2026-08-14T12:19,MIL,75,75,47,1.0,1.0,0.99,10000,605
2026-08-14T12:19,MIL,80,75,47,1.0,1.0,0.98,10000,605
2026-08-14T12:19,MIL,85,75,47,0.9999,0.99,0.95,10000,605
2026-08-14T12:19,MIL,90,75,47,0.9897,0.96,0.86,10000,605
2026-08-14T12:19,MIL,95,75,47,0.7658,0.77,0.7,10000,605
2026-08-14T12:19,MIL,100,75,47,0.1937,0.26,0.16,10000,605
2026-08-14T12:19,MIL,105,75,47,0.0076,0.09,0.01,10000,605
2026-08-15T11:56,LAA,55,48,75,1.0,0.99,0.94,10000,591
